"","cpid","crop.name","crop.category","cropid","variable","value"
"2273","DEVAS","Tuar","PULSES",201,"v7",1
"2274","DEVAS","Chana","PULSES",202,"v7",1
"2275","DEVAS","Chawla","PULSES",203,"v7",1
"2276","DEVAS","Urad","PULSES",204,"v7",1
"2277","DEVAS","Mung","PULSES",205,"v7",1
"2278","DEVAS","Soyabean","OILSEEDS",301,"v7",1
"2279","DEVAS","Mungfali(groundnut)","OILSEEDS",302,"v7",1
"2280","DEVAS","Tillee(sesame)","OILSEEDS",303,"v7",1
"2281","DEVAS","Kapas(cotton)","FIBRE",401,"v7",1
"2282","DEVAS","Aam(mango)","FRUIT",501,"v7",1
"2284","DEVAS","Jam","FRUIT",503,"v7",1
"2285","DEVAS","Jamun","FRUIT",504,"v7",1
"2286","DEVAS","Papita","FRUIT",505,"v7",1
"2287","DEVAS","Tarbuj","FRUIT",506,"v7",1
"2288","DEVAS","Kharbuj","FRUIT",507,"v7",1
"2289","DEVAS","Amrood","FRUIT",508,"v7",1
"2290","DEVAS","Sitafal","FRUIT",509,"v7",1
"2291","DEVAS","Anar","FRUIT",510,"v7",1
"2292","DEVAS","Temru","FRUIT",511,"v7",1
"2293","DEVAS","Khajur(dates)","FRUIT",512,"v7",1
"2294","DEVAS","Billa","FRUIT",513,"v7",1
"2295","DEVAS","Bair(Indian apple)","FRUIT",514,"v7",1
"2296","DEVAS","Mahua","FRUIT",515,"v7",1
"2297","DEVAS","Imali(tamarind)","FRUIT",516,"v7",1
"2299","DEVAS","Awla(gooseberry)","FRUIT",518,"v7",1
"2301","DEVAS","Chiku","FRUIT",520,"v7",1
"2303","DEVAS","Nimbu(lemon)","FRUIT",522,"v7",1
"2306","DEVAS","Bhindi(okra)","VEGETABLE",601,"v7",1
"2307","DEVAS","Karela(bitter gourd)","VEGETABLE",602,"v7",1
"2308","DEVAS","Kakadi","VEGETABLE",603,"v7",1
"2309","DEVAS","Baingan(brinjal)","VEGETABLE",604,"v7",1
"2310","DEVAS","Gobhi(cauliflower)","VEGETABLE",605,"v7",1
"2311","DEVAS","Tamatar(tomato)","VEGETABLE",606,"v7",1
"2312","DEVAS","Gajar(carrot)","VEGETABLE",607,"v7",1
"2313","DEVAS","Muli(raddish)","VEGETABLE",608,"v7",1
"2314","DEVAS","Palak(spinach)","VEGETABLE",609,"v7",1
"2315","DEVAS","Maithi(fenugreek)","VEGETABLE",610,"v7",1
"2316","DEVAS","Aalu(potato)","VEGETABLE",611,"v7",1
"2317","DEVAS","Batla","VEGETABLE",612,"v7",1
"2318","DEVAS","Dhaniya(coriander)","VEGETABLE",613,"v7",1
"2319","DEVAS","Mirchi(chillies)","VEGETABLE",614,"v7",1
"2320","DEVAS","Arabi(taro)","VEGETABLE",615,"v7",1
"2321","DEVAS","Gilki","VEGETABLE",616,"v7",1
"2322","DEVAS","Gawarfali(cluster beans)","VEGETABLE",617,"v7",1
"2323","DEVAS","Loki(bottle gourd)","VEGETABLE",618,"v7",1
"2324","DEVAS","Kaddu(pumpkin)","VEGETABLE",619,"v7",1
"2325","DEVAS","Toriya (ridge gourd)","VEGETABLE",620,"v7",1
"2326","DEVAS","Tumadi","VEGETABLE",621,"v7",1
"2327","DEVAS","Jhumaki","VEGETABLE",622,"v7",1
"2328","DEVAS","Balar","VEGETABLE",624,"v7",1
"2329","DEVAS","Surjnafali","VEGETABLE",625,"v7",1
"2330","DEVAS","Haldi(turmeric)","VEGETABLE",626,"v7",1
"2331","DEVAS","Dangari","VEGETABLE",627,"v7",1
"2332","DEVAS","Amadi","VEGETABLE",628,"v7",1
"2333","DEVAS","Shakar-kand(sweet potato)","VEGETABLE",629,"v7",1
"2334","DEVAS","Soup","VEGETABLE",630,"v7",1
"2335","DEVAS","Arandi","VEGETABLE",631,"v7",1
"2336","KHANDWA","Jowar","CEREALS",101,"v7",1
"2337","KHANDWA","Maize","CEREALS",102,"v7",1
"2338","KHANDWA","Wheat","CEREALS",103,"v7",1
"2339","KHANDWA","Paddy","CEREALS",104,"v7",1
"2340","KHANDWA","Sawariya","PULSES",201,"v7",1
"2341","KHANDWA","Codu","PULSES",202,"v7",1
"2342","KHANDWA","Kutki","PULSES",203,"v7",1
"2343","KHANDWA","Badali","PULSES",204,"v7",1
"2344","KHANDWA","Gram","PULSES",205,"v7",1
"2345","KHANDWA","Tuwar","PULSES",206,"v7",1
"2346","KHANDWA","Urad","PULSES",207,"v7",1
"2347","KHANDWA","Mung","PULSES",208,"v7",1
"2348","KHANDWA","Chawala","PULSES",209,"v7",1
"2349","KHANDWA","Masoor","PULSES",210,"v7",1
"2350","KHANDWA","Soyabean","OILSEEDS",301,"v7",1
"2351","KHANDWA","mungfali (groundnut)","OILSEEDS",302,"v7",1
"2352","KHANDWA","tilli(sesame)","OILSEEDS",303,"v7",1
"2353","KHANDWA","Cotton","FIBRE",401,"v7",1
"2354","KHANDWA","Jam","FRUIT",501,"v7",1
"2355","KHANDWA","Aam(mango)","FRUIT",502,"v7",1
"2356","KHANDWA","Jamun(black plum)","FRUIT",503,"v7",1
"2357","KHANDWA","Ber (Indian apple)","FRUIT",504,"v7",1
"2358","KHANDWA","Aawala(gooseberry)","FRUIT",505,"v7",1
"2359","KHANDWA","Mahuwa","FRUIT",506,"v7",1
"2360","KHANDWA","Temru","FRUIT",507,"v7",1
"2361","KHANDWA","Nimbu(lemon)","FRUIT",508,"v7",1
"2362","KHANDWA","Sitafal(custard apple)","FRUIT",509,"v7",1
"2364","KHANDWA","papita(pappaya)","FRUIT",511,"v7",1
"2365","KHANDWA","katal (jackfruit)","FRUIT",512,"v7",1
"2366","KHANDWA","Imali(tamarind)","FRUIT",513,"v7",1
"2367","KHANDWA","Sugarcane","FRUIT",514,"v7",1
"2368","KHANDWA","Began(brinjal)","VEGETABLE",601,"v7",1
"2369","KHANDWA","Balar","VEGETABLE",602,"v7",1
"2370","KHANDWA","Palak(spinach)","VEGETABLE",603,"v7",1
"2371","KHANDWA","Methi(fenugreek)","VEGETABLE",604,"v7",1
"2372","KHANDWA","Bhindi(okra)","VEGETABLE",605,"v7",1
"2373","KHANDWA","Karela(bitter gourd)","VEGETABLE",606,"v7",1
"2374","KHANDWA","Gawarfali(cluster beans)","VEGETABLE",607,"v7",1
"2375","KHANDWA","Kadu(pumpkin)","VEGETABLE",608,"v7",1
"2376","KHANDWA","Gilki","VEGETABLE",609,"v7",1
"2377","KHANDWA","Muttor(peas)","VEGETABLE",610,"v7",1
"2378","KHANDWA","Loki(bottle gourd)","VEGETABLE",611,"v7",1
"2379","KHANDWA","Amadi ki bhaji","VEGETABLE",612,"v7",1
"2380","KHANDWA","mirch","VEGETABLE",613,"v7",1
"2381","KHANDWA","Gajar(carrot)","VEGETABLE",614,"v7",1
"2382","KHANDWA","Muli(raddish)","VEGETABLE",615,"v7",1
"2383","MAHBUBNAGAR","rice","CEREALS",101,"v7",1
"2384","MAHBUBNAGAR","Jowar","CEREALS",102,"v7",1
"2385","MAHBUBNAGAR","Pachha jonna","CEREALS",103,"v7",1
"2387","MAHBUBNAGAR","Tella jonna","PULSES",202,"v7",1
"2388","MAHBUBNAGAR","kandi","PULSES",203,"v7",1
"2392","MAHBUBNAGAR","Bebbarlu","PULSES",207,"v7",1
"2394","MAHBUBNAGAR","palli","OILSEEDS",301,"v7",1
"2396","MAHBUBNAGAR","Sunflower ","OILSEEDS",303,"v7",1
"2397","MAHBUBNAGAR","sesame","OILSEEDS",304,"v7",1
"2398","MAHBUBNAGAR","Castor","OILSEEDS",305,"v7",1
"2403","MAHBUBNAGAR","nalla neradi pandu","FRUIT",505,"v7",1
"2405","MAHBUBNAGAR","Ganga reni pandu","FRUIT",507,"v7",1
"2406","MAHBUBNAGAR","Guava ","FRUIT",508,"v7",1
"2407","MAHBUBNAGAR","Sapota","FRUIT",509,"v7",1
"2408","MAHBUBNAGAR","Paalakura  (leafyvegetable)                                                                                                                                ","VEGETABLE",601,"v7",1
"2410","MAHBUBNAGAR","Gongura (leafy vegetable)","VEGETABLE",603,"v7",1
"2411","MAHBUBNAGAR","mirchi","VEGETABLE",604,"v7",1
"2412","MAHBUBNAGAR","Vankaaya","VEGETABLE",605,"v7",1
"2414","MAHBUBNAGAR","Sorakaaya","VEGETABLE",607,"v7",1
"2415","MAHBUBNAGAR","Beerakaaya","VEGETABLE",608,"v7",1
"2416","MAHBUBNAGAR","Ulligadda","VEGETABLE",609,"v7",1
"2417","MAHBUBNAGAR","Tota kura(leafy vegetable)","VEGETABLE",610,"v7",1
"2419","MALKANGIRI","Paddy","CEREALS",102,"v7",1
"2420","MALKANGIRI","Ragi","CEREALS",103,"v7",1
"2421","MALKANGIRI","sua (millets)","CEREALS",104,"v7",1
"2422","MALKANGIRI","Sweet corn","CEREALS",105,"v7",1
"2423","MALKANGIRI","Boroboti","PULSES",201,"v7",1
"2424","MALKANGIRI","dongorrani","PULSES",202,"v7",1
"2425","MALKANGIRI","Horse gram","PULSES",203,"v7",1
"2426","MALKANGIRI","Jhudungo","PULSES",204,"v7",1
"2427","MALKANGIRI","pigeon pea","PULSES",205,"v7",1
"2428","MALKANGIRI","Black gram","PULSES",206,"v7",1
"2430","MALKANGIRI","Alsi","OILSEEDS",301,"v7",1
"2431","MALKANGIRI","seasame","OILSEEDS",302,"v7",1
"2434","MALKANGIRI","coconut","FRUIT",501,"v7",1
"2435","MALKANGIRI","banana","FRUIT",502,"v7",1
"2436","MALKANGIRI","cauli flower","PULSES",NA,"v7",1
"2437","MALKANGIRI","Kidney beans","PULSES",NA,"v7",1
"2438","MALKANGIRI","Ash gourd","PULSES",NA,"v7",1
"2439","MALKANGIRI","Pumpkin","PULSES",NA,"v7",1
"2440","MALKANGIRI","Radish","PULSES",NA,"v7",1
"2441","MALKANGIRI","Bilter gourd","PULSES",NA,"v7",1
"2442","MALKANGIRI","papaya","FRUIT",503,"v7",1
"2443","MALKANGIRI","sugar cane","FRUIT",504,"v7",1
"2444","MALKANGIRI"," yam root","VEGETABLE",601,"v7",1
"2445","MALKANGIRI","ash gourd","VEGETABLE",602,"v7",1
"2447","MALKANGIRI","Beans","VEGETABLE",604,"v7",1
"2448","MALKANGIRI","Bitter gourd","VEGETABLE",605,"v7",1
"2450","MALKANGIRI","Bottle gourd","VEGETABLE",607,"v7",1
"2451","MALKANGIRI","Brinjal","VEGETABLE",608,"v7",1
"2452","MALKANGIRI","Butter beans","VEGETABLE",609,"v7",1
"2453","MALKANGIRI","cabbage","VEGETABLE",610,"v7",1
"2455","MALKANGIRI","cauliflower","VEGETABLE",612,"v7",1
"2456","MALKANGIRI","Drumsticks","VEGETABLE",613,"v7",1
"2457","MALKANGIRI","Eddoe ( root vegetable)","VEGETABLE",614,"v7",1
"2459","MALKANGIRI","Kidney beans","VEGETABLE",616,"v7",1
"2460","MALKANGIRI","kohlrabi","VEGETABLE",617,"v7",1
"2461","MALKANGIRI","Lady’s finger","VEGETABLE",618,"v7",1
"2462","MALKANGIRI","potato","VEGETABLE",619,"v7",1
"2463","MALKANGIRI","pumpkin","VEGETABLE",620,"v7",1
"2464","MALKANGIRI","radish","VEGETABLE",621,"v7",1
"2465","MALKANGIRI","ridge gourd","VEGETABLE",622,"v7",1
"2466","MALKANGIRI","Snake gourd","VEGETABLE",623,"v7",1
"2468","MALKANGIRI","Tomato","VEGETABLE",625,"v7",1
"2470","MALKANGIRI","Chilli","VEGETABLE",627,"v7",1
"2473","MALKANGIRI","Ginger","VEGETABLE",630,"v7",1
"2474","MALKANGIRI","onion","VEGETABLE",631,"v7",1
"2475","MALKANGIRI","Turmeric","VEGETABLE",632,"v7",1
"2476","PALAMU","Makka(maize)","CEREALS",101,"v7",1
"2477","PALAMU"," Dhan(paddy)","CEREALS",102,"v7",1
"2478","PALAMU","Genhu(wheat)","CEREALS",103,"v7",1
"2479","PALAMU","Jo(jowar)","CEREALS",104,"v7",1
"2480","PALAMU","Marua","CEREALS",105,"v7",1
"2481","PALAMU","Bajra","CEREALS",106,"v7",1
"2482","PALAMU","Sawa","CEREALS",107,"v7",1
"2483","PALAMU","kodo ","CEREALS",108,"v7",1
"2484","PALAMU","jinora(Type of bajra)","CEREALS",109,"v7",1
"2485","PALAMU","Arhar","PULSES",201,"v7",1
"2486","PALAMU","Gram","PULSES",202,"v7",1
"2487","PALAMU","Masoor","PULSES",203,"v7",1
"2488","PALAMU","kurthi","PULSES",204,"v7",1
"2489","PALAMU","Bodi","PULSES",205,"v7",1
"2490","PALAMU","Urad","PULSES",206,"v7",1
"2491","PALAMU","khesari ","PULSES",207,"v7",1
"2492","PALAMU","Barai ","PULSES",208,"v7",1
"2495","PALAMU","Reri","OILSEEDS",301,"v7",1
"2497","PALAMU","Sarso(mustard)","OILSEEDS",303,"v7",1
"2498","PALAMU","Badam","OILSEEDS",304,"v7",1
"2499","PALAMU","Til(sesame)","OILSEEDS",305,"v7",1
"2500","PALAMU","Kudrum (crop used  for  making rope)","FIBRE",401,"v7",1
"2501","PALAMU","Mahua fruit","FRUIT",501,"v7",1
"2502","PALAMU","Aam(mango)","FRUIT",502,"v7",1
"2503","PALAMU","Ber(Indian apple)","FRUIT",503,"v7",1
"2504","PALAMU","Amrud(guvava)","FRUIT",504,"v7",1
"2505","PALAMU","bell","FRUIT",505,"v7",1
"2506","PALAMU","jamun(black plum)","FRUIT",506,"v7",1
"2507","PALAMU","lemon","FRUIT",507,"v7",1
"2508","PALAMU","Anar(pomergranate)","FRUIT",508,"v7",1
"2509","PALAMU","papita(pappaya)","FRUIT",509,"v7",1
"2510","PALAMU","kella(banana)","FRUIT",510,"v7",1
"2512","PALAMU","Awala(gooseberry)","FRUIT",512,"v7",1
"2513","PALAMU","Kharbuja(water melon)","FRUIT",513,"v7",1
"2514","PALAMU","Amara ( Type of Mango)","FRUIT",514,"v7",1
"2517","PALAMU","Ar kena(Root vegetable )","VEGETABLE",601,"v7",1
"2519","PALAMU","Tamator(tomato)","VEGETABLE",603,"v7",1
"2520","PALAMU","Aalu(potato)","VEGETABLE",604,"v7",1
"2521","PALAMU","Pyaj(onion)","VEGETABLE",605,"v7",1
"2522","PALAMU","Baigan(brinjal)","VEGETABLE",606,"v7",1
"2523","PALAMU","Mulli(raddish)","VEGETABLE",607,"v7",1
"2524","PALAMU","Mircha(chillies)","VEGETABLE",608,"v7",1
"2525","PALAMU","Bhindi (okra)","VEGETABLE",609,"v7",1
"2527","PALAMU","Loki(bottle gourd)","VEGETABLE",611,"v7",1
"2528","PALAMU","Cauliflower","VEGETABLE",612,"v7",1
"2529","PALAMU","Nenua","VEGETABLE",613,"v7",1
"2530","PALAMU","jhinga ","VEGETABLE",614,"v7",1
"2531","PALAMU","ol (Root vegetable)","VEGETABLE",615,"v7",1
"2532","PALAMU","lahsun(garlic)","VEGETABLE",616,"v7",1
"2533","PALAMU","Sem ","VEGETABLE",617,"v7",1
"2535","PALAMU","Bhatua","VEGETABLE",619,"v7",1
"2536","PALAMU","Katahar (Jack fruit)","VEGETABLE",620,"v7",1
"2537","PALAMU","Kanda (Yam root)","VEGETABLE",621,"v7",1
"2538","PALAMU","botali ","VEGETABLE",622,"v7",1
"2540","PALAMU","Khira(cucumber)","VEGETABLE",624,"v7",1
"2541","PALAMU","palak(spinach)","VEGETABLE",625,"v7",1
"2543","PALAMU","methi(fenugreek)","VEGETABLE",627,"v7",1
"2545","PALAMU","gajar(carrot)","VEGETABLE",629,"v7",1
"2546","PALAMU","kakari(cucumber)","VEGETABLE",630,"v7",1
"2547","PALAMU","Sakarkand(sweet potato)","VEGETABLE",631,"v7",1
"2548","BANKURA","Paddy","CEREALS",101,"v7",1
"2549","BANKURA","Wheat","CEREALS",102,"v7",1
"2550","BANKURA","Maize","CEREALS",103,"v7",1
"2558","BANKURA","Dumur ","PULSES",207,"v7",1
"2559","BANKURA","Mustard","OILSEEDS",301,"v7",1
"2560","BANKURA","Tisi ","OILSEEDS",302,"v7",1
"2561","BANKURA","Khasla ","OILSEEDS",303,"v7",1
"2563","BANKURA","Mango","FRUIT",502,"v7",1
"2564","BANKURA","Jam / kut (Blackberry)","FRUIT",503,"v7",1
"2565","BANKURA","jackfruit","FRUIT",504,"v7",1
"2566","BANKURA","Bel","FRUIT",505,"v7",1
"2567","BANKURA","amra (  mango)","FRUIT",506,"v7",1
"2568","BANKURA","Date","FRUIT",507,"v7",1
"2569","BANKURA","plum","FRUIT",508,"v7",1
"2570","BANKURA","Guvava","FRUIT",509,"v7",1
"2572","BANKURA","Kul ","FRUIT",511,"v7",1
"2580","BANKURA","Potato","VEGETABLE",601,"v7",1
"2581","BANKURA","Green Onion","VEGETABLE",602,"v7",1
"2582","BANKURA","Brinjal","VEGETABLE",603,"v7",1
"2583","BANKURA","Raddish","VEGETABLE",604,"v7",1
"2584","BANKURA","lau(bottle Gourd)","VEGETABLE",605,"v7",1
"2585","BANKURA","note Shak  (Leafy vegetable)","VEGETABLE",606,"v7",1
"2587","BANKURA","Munga ( Drumstick)","VEGETABLE",608,"v7",1
"2588","BANKURA","Pepe (Papaya)","VEGETABLE",609,"v7",1
"2590","BANKURA","Lady's Finger","VEGETABLE",611,"v7",1
"2591","BANKURA","Jhinga","VEGETABLE",612,"v7",1
"2592","BANKURA","Karla (Bitter Gourd )","VEGETABLE",613,"v7",1
"2593","BANKURA","Barbati","VEGETABLE",614,"v7",1
"2594","BANKURA","Kalmi Shak  (Leafy vegetable)","VEGETABLE",615,"v7",1
"2600","BANKURA","Palang Shak  (Leafy vegetable)","VEGETABLE",621,"v7",1
"2602","BANKURA","Tomato","VEGETABLE",623,"v7",1
"2603","BANKURA","Sim","VEGETABLE",624,"v7",1
"2605","BANKURA","Onion","VEGETABLE",626,"v7",1
"2606","BANKURA","Kulathi shak  (Leafy vegetable)","VEGETABLE",627,"v7",1
"2607","BANKURA","Hincha shak (Leafy vegetable)","VEGETABLE",628,"v7",1
"2608","BANKURA","Cauliflower","VEGETABLE",629,"v7",1
"2609","BANKURA","cabbage","VEGETABLE",630,"v7",1
"2610","BANKURA","pumpkin","VEGETABLE",631,"v7",1
"2611","BANKURA","Shosha (Cucumber)","VEGETABLE",632,"v7",1
"2612","KACHCHH","Jowar","CEREALS",101,"v8",1
"2613","KACHCHH","Bajra","CEREALS",102,"v8",1
"2615","KACHCHH","Mug","PULSES",201,"v8",1
"2616","KACHCHH","Math","PULSES",202,"v8",1
"2618","KACHCHH","Aranda","OILSEEDS",301,"v8",1
"2619","KACHCHH","Tal (sesame)","OILSEEDS",302,"v8",1
"2620","KACHCHH","groundnut(mungfali)","OILSEEDS",303,"v8",1
"2621","KACHCHH","Raydo (Mustard)","OILSEEDS",304,"v8",1
"2627","KACHCHH","RIGAN (Brinjal)","VEGETABLE",601,"v8",1
"2628","KACHCHH","Marcha (Mirchi)","VEGETABLE",602,"v8",1
"2629","KACHCHH","Tameta(Tomato)","VEGETABLE",603,"v8",1
"2638","KACHCHH","Sovin (Gouvar)","OTHERS",701,"v8",1
"2639","KACHCHH","Isabgol","OTHERS",702,"v8",1
"2640","DEVAS","Jowar","CEREALS",101,"v8",1
"2641","DEVAS","Makka(maize)","CEREALS",102,"v8",1
"2642","DEVAS","Dhan(paddy)","CEREALS",103,"v8",1
"2643","DEVAS","Rajgara","CEREALS",104,"v8",1
"2644","DEVAS","Bajra","CEREALS",105,"v8",1
"2645","DEVAS","Genhu(wheat)","CEREALS",104,"v8",1
"2646","DEVAS","Tuar","PULSES",201,"v8",1
"2647","DEVAS","Chana","PULSES",202,"v8",1
"2648","DEVAS","Chawla","PULSES",203,"v8",1
"2649","DEVAS","Urad","PULSES",204,"v8",1
"2650","DEVAS","Mung","PULSES",205,"v8",1
"2651","DEVAS","Soyabean","OILSEEDS",301,"v8",1
"2652","DEVAS","Mungfali(groundnut)","OILSEEDS",302,"v8",1
"2653","DEVAS","Tillee(sesame)","OILSEEDS",303,"v8",1
"2654","DEVAS","Kapas(cotton)","FIBRE",401,"v8",1
"2655","DEVAS","Aam(mango)","FRUIT",501,"v8",1
"2656","DEVAS","Nariyal(cocunut)","FRUIT",502,"v8",1
"2657","DEVAS","Jam","FRUIT",503,"v8",1
"2658","DEVAS","Jamun","FRUIT",504,"v8",1
"2659","DEVAS","Papita","FRUIT",505,"v8",1
"2660","DEVAS","Tarbuj","FRUIT",506,"v8",1
"2661","DEVAS","Kharbuj","FRUIT",507,"v8",1
"2662","DEVAS","Amrood","FRUIT",508,"v8",1
"2663","DEVAS","Sitafal","FRUIT",509,"v8",1
"2664","DEVAS","Anar","FRUIT",510,"v8",1
"2665","DEVAS","Temru","FRUIT",511,"v8",1
"2666","DEVAS","Khajur(dates)","FRUIT",512,"v8",1
"2667","DEVAS","Billa","FRUIT",513,"v8",1
"2668","DEVAS","Bair(Indian apple)","FRUIT",514,"v8",1
"2669","DEVAS","Mahua","FRUIT",515,"v8",1
"2670","DEVAS","Imali(tamarind)","FRUIT",516,"v8",1
"2671","DEVAS","Kaila","FRUIT",517,"v8",1
"2672","DEVAS","Awla(gooseberry)","FRUIT",518,"v8",1
"2676","DEVAS","Nimbu(lemon)","FRUIT",522,"v8",1
"2677","DEVAS","Narangi","FRUIT",523,"v8",1
"2678","DEVAS","Katar","FRUIT",524,"v8",1
"2679","DEVAS","Bhindi(okra)","VEGETABLE",601,"v8",1
"2680","DEVAS","Karela(bitter gourd)","VEGETABLE",602,"v8",1
"2681","DEVAS","Kakadi","VEGETABLE",603,"v8",1
"2682","DEVAS","Baingan(brinjal)","VEGETABLE",604,"v8",1
"2683","DEVAS","Gobhi(cauliflower)","VEGETABLE",605,"v8",1
"2684","DEVAS","Tamatar(tomato)","VEGETABLE",606,"v8",1
"2685","DEVAS","Gajar(carrot)","VEGETABLE",607,"v8",1
"2686","DEVAS","Muli(raddish)","VEGETABLE",608,"v8",1
"2687","DEVAS","Palak(spinach)","VEGETABLE",609,"v8",1
"2688","DEVAS","Maithi(fenugreek)","VEGETABLE",610,"v8",1
"2689","DEVAS","Aalu(potato)","VEGETABLE",611,"v8",1
"2690","DEVAS","Batla","VEGETABLE",612,"v8",1
"2691","DEVAS","Dhaniya(coriander)","VEGETABLE",613,"v8",1
"2692","DEVAS","Mirchi(chillies)","VEGETABLE",614,"v8",1
"2693","DEVAS","Arabi(taro)","VEGETABLE",615,"v8",1
"2694","DEVAS","Gilki","VEGETABLE",616,"v8",1
"2695","DEVAS","Gawarfali(cluster beans)","VEGETABLE",617,"v8",1
"2696","DEVAS","Loki(bottle gourd)","VEGETABLE",618,"v8",1
"2697","DEVAS","Kaddu(pumpkin)","VEGETABLE",619,"v8",1
"2698","DEVAS","Toriya (ridge gourd)","VEGETABLE",620,"v8",1
"2699","DEVAS","Tumadi","VEGETABLE",621,"v8",1
"2700","DEVAS","Jhumaki","VEGETABLE",622,"v8",1
"2701","DEVAS","Balar","VEGETABLE",624,"v8",1
"2702","DEVAS","Surjnafali","VEGETABLE",625,"v8",1
"2703","DEVAS","Haldi(turmeric)","VEGETABLE",626,"v8",1
"2704","DEVAS","Dangari","VEGETABLE",627,"v8",1
"2705","DEVAS","Amadi","VEGETABLE",628,"v8",1
"2707","DEVAS","Soup","VEGETABLE",630,"v8",1
"2708","DEVAS","Arandi","VEGETABLE",631,"v8",1
"2709","KHANDWA","Jowar","CEREALS",101,"v8",1
"2710","KHANDWA","Maize","CEREALS",102,"v8",1
"2711","KHANDWA","Wheat","CEREALS",103,"v8",1
"2712","KHANDWA","Paddy","CEREALS",104,"v8",1
"2713","KHANDWA","Sawariya","PULSES",201,"v8",1
"2714","KHANDWA","Codu","PULSES",202,"v8",1
"2715","KHANDWA","Kutki","PULSES",203,"v8",1
"2716","KHANDWA","Badali","PULSES",204,"v8",1
"2717","KHANDWA","Gram","PULSES",205,"v8",1
"2718","KHANDWA","Tuwar","PULSES",206,"v8",1
"2719","KHANDWA","Urad","PULSES",207,"v8",1
"2720","KHANDWA","Mung","PULSES",208,"v8",1
"2721","KHANDWA","Chawala","PULSES",209,"v8",1
"2722","KHANDWA","Masoor","PULSES",210,"v8",1
"2723","KHANDWA","Soyabean","OILSEEDS",301,"v8",1
"2724","KHANDWA","mungfali (groundnut)","OILSEEDS",302,"v8",1
"2725","KHANDWA","tilli(sesame)","OILSEEDS",303,"v8",1
"2726","KHANDWA","Cotton","FIBRE",401,"v8",1
"2727","KHANDWA","Jam","FRUIT",501,"v8",1
"2728","KHANDWA","Aam(mango)","FRUIT",502,"v8",1
"2729","KHANDWA","Jamun(black plum)","FRUIT",503,"v8",1
"2730","KHANDWA","Ber (Indian apple)","FRUIT",504,"v8",1
"2731","KHANDWA","Aawala(gooseberry)","FRUIT",505,"v8",1
"2732","KHANDWA","Mahuwa","FRUIT",506,"v8",1
"2733","KHANDWA","Temru","FRUIT",507,"v8",1
"2734","KHANDWA","Nimbu(lemon)","FRUIT",508,"v8",1
"2735","KHANDWA","Sitafal(custard apple)","FRUIT",509,"v8",1
"2737","KHANDWA","papita(pappaya)","FRUIT",511,"v8",1
"2738","KHANDWA","katal (jackfruit)","FRUIT",512,"v8",1
"2739","KHANDWA","Imali(tamarind)","FRUIT",513,"v8",1
"2740","KHANDWA","Sugarcane","FRUIT",514,"v8",1
"2741","KHANDWA","Began(brinjal)","VEGETABLE",601,"v8",1
"2742","KHANDWA","Balar","VEGETABLE",602,"v8",1
"2743","KHANDWA","Palak(spinach)","VEGETABLE",603,"v8",1
"2744","KHANDWA","Methi(fenugreek)","VEGETABLE",604,"v8",1
"2745","KHANDWA","Bhindi(okra)","VEGETABLE",605,"v8",1
"2746","KHANDWA","Karela(bitter gourd)","VEGETABLE",606,"v8",1
"2747","KHANDWA","Gawarfali(cluster beans)","VEGETABLE",607,"v8",1
"2748","KHANDWA","Kadu(pumpkin)","VEGETABLE",608,"v8",1
"2749","KHANDWA","Gilki","VEGETABLE",609,"v8",1
"2750","KHANDWA","Muttor(peas)","VEGETABLE",610,"v8",1
"2751","KHANDWA","Loki(bottle gourd)","VEGETABLE",611,"v8",1
"2752","KHANDWA","Amadi ki bhaji","VEGETABLE",612,"v8",1
"2753","KHANDWA","mirch","VEGETABLE",613,"v8",1
"2754","KHANDWA","Gajar(carrot)","VEGETABLE",614,"v8",1
"2755","KHANDWA","Muli(raddish)","VEGETABLE",615,"v8",1
"2756","MAHBUBNAGAR","rice","CEREALS",101,"v8",1
"2757","MAHBUBNAGAR","Jowar","CEREALS",102,"v8",1
"2758","MAHBUBNAGAR","Pachha jonna","CEREALS",103,"v8",1
"2759","MAHBUBNAGAR","Patthi","PULSES",201,"v8",1
"2760","MAHBUBNAGAR","Tella jonna","PULSES",202,"v8",1
"2761","MAHBUBNAGAR","kandi","PULSES",203,"v8",1
"2762","MAHBUBNAGAR","Black gram ","PULSES",204,"v8",1
"2763","MAHBUBNAGAR","Green gram ","PULSES",205,"v8",1
"2767","MAHBUBNAGAR","palli","OILSEEDS",301,"v8",1
"2769","MAHBUBNAGAR","Sunflower ","OILSEEDS",303,"v8",1
"2770","MAHBUBNAGAR","sesame","OILSEEDS",304,"v8",1
"2771","MAHBUBNAGAR","Castor","OILSEEDS",305,"v8",1
"2772","MAHBUBNAGAR","mango","FRUIT",501,"v8",1
"2775","MAHBUBNAGAR","Seethaphul","FRUIT",504,"v8",1
"2776","MAHBUBNAGAR","nalla neradi pandu","FRUIT",505,"v8",1
"2779","MAHBUBNAGAR","Guava ","FRUIT",508,"v8",1
"2780","MAHBUBNAGAR","Sapota","FRUIT",509,"v8",1
"2782","MAHBUBNAGAR","Menthem  (leafyvegetable)                             ","VEGETABLE",602,"v8",1
"2785","MAHBUBNAGAR","Vankaaya","VEGETABLE",605,"v8",1
"2787","MAHBUBNAGAR","Sorakaaya","VEGETABLE",607,"v8",1
